,time,atp
0,0,3.1421632193476774
1,1,3.234787151377688
2,3,3.2503547783704683
3,4,2.506661603550711
4,5,2.9117361338350785
5,6,2.054501761642157
6,7,3.031017108175128
7,8,3.1616990831163196
8,9,2.9536271378800674
9,10,3.6478445463091416
10,11,2.9774690154414847
11,12,3.3059427897135416
12,13,3.197379348624466
13,14,3.253493981858704
14,15,4.477346719277872
15,16,3.6843098485192587
16,17,2.7601762659409466
17,18,4.025662713301809
18,19,1.028127956390381
19,20,2.6327892303466798
20,21,4.387312412261963
21,22,3.710513879757116
22,23,2.427546610359017
23,24,2.9132348485739836
