,time,atp
0,0,2.6876834284060847
1,1,2.7018484783987713
2,2,2.266246751124757
3,3,1.9024847389587176
4,4,2.706090992894666
5,5,2.2269064157120306
6,6,2.3150833484738373
7,7,2.3212348907348144
8,8,2.2995677389157048
9,9,2.4639182385103204
10,10,2.3306941662804554
11,11,2.159565999836265
12,12,1.77301025390625
13,13,1.5927059092420213
14,14,3.534245372953869
15,15,3.8868429249730605
16,16,2.704851935891544
17,17,3.4140547902960527
18,18,2.6955604896889076
19,19,0.0
20,20,4.361359396098573
21,21,3.4919131630345395
22,22,2.634720059583813
23,23,2.5430803800884045
24,24,5.017289405796715
25,25,3.044585626775568
26,26,3.722635215285134
27,27,5.137157365387561
28,28,3.2656109919313523
29,29,3.280872292714576
