,time,atp
0,0,6.624136362479642
1,1,5.342253766741071
2,2,2.9918147202564462
3,4,3.6167073321846677
4,5,2.5444441511824323
5,6,3.254019038468462
6,7,4.107950525959645
7,8,5.132580743319746
8,9,3.209513082132711
9,10,3.8671908141261313
10,11,2.8003761494054205
11,14,3.7517316808652637
12,15,3.5883678890737816
13,16,3.17245463452308
14,17,3.61810302734375
15,18,4.020245706810141
16,19,4.115597475865844
17,20,3.049868104516006
18,21,3.440275598744877
19,22,3.2024183872767855
20,23,2.5631752014160156
21,24,2.704539824695122
